Customer ID,Age,Gender,Location,Income Level,Purchase Date, Purchase Value ,Items Purchased,Quantity,First Purchase Date,Last Purchase Date,Time Since Last Purchase, Total Spending , Average Order Value ,Number of Purchases,Average Time Between Purchases,Repeat Purchase Rate,Website Visits,Click-Through Rate,Time Spent on Website
7763,34,Male,West Alicia,Medium,10-07-2022, $349.63 ,Smartphone,2,06-03-2022,28-09-2022,149," $1,968.64 ", $984.32 ,6,60.17,49%,34,0.01,121
2400,61,Male,Thompsonchester,Low,26-04-2023, $482.20 ,Smartphone,2,14-08-2022,25-08-2022,246," $4,804.96 "," $2,402.48 ",7,22.43,35%,33,0.05,104
5675,18,Female,Brendanborough,Medium,18-03-2023, $461.49 ,Headphones,5,23-07-2021,22-01-2022,447," $1,604.67 ", $320.93 ,8,68.12,93%,3,0.05,413
2138,20,Female,Dawnshire,Low,02-04-2023, $304.70 ,Headphones,3,29-11-2021,08-02-2022,385," $3,069.35 "," $1,023.12 ",8,62.75,80%,8,0.03,577
9252,36,Female,New Tonyport,Low,17-09-2022, $93.79 ,Laptop,1,26-09-2021,17-08-2022,172," $2,729.33 "," $2,729.33 ",8,58.38,40%,46,0.07,146
3401,47,Male,Cartermouth,High,27-08-2022, $308.11 ,Smartwatch,3,15-01-2022,26-01-2023,32," $1,688.84 ", $562.95 ,1,518,23%,33,0.06,218
7422,29,Female,West Duanemouth,High,25-08-2022, $428.82 ,Camera,5,11-04-2023,20-06-2023,-41," $1,537.95 ", $307.59 ,10,-8.5,75%,20,0.1,210
6535,38,Male,Martinezside,Low,01-11-2022, $125.51 ,Smartwatch,4,04-03-2023,06-05-2023,-34," $2,097.75 ", $524.44 ,8,13.25,43%,26,0.01,104
3035,39,Female,Christophershire,Low,09-04-2023, $54.05 ,Smartphone,2,07-04-2023,05-06-2023,-135," $4,226.85 "," $2,113.43 ",5,-5.8,16%,24,0.02,150
3865,41,Female,Port Ricardo,Medium,03-07-2022, $94.55 ,Headphones,1,29-08-2022,10-04-2023,31," $2,062.00 "," $2,062.00 ",5,55.6,68%,1,0.04,406
2458,65,Female,Wallacestad,High,10-09-2022, $491.09 ,Smartphone,1,08-02-2022,14-03-2023,0," $3,351.22 "," $3,351.22 ",4,124.25,46%,24,0.03,586
4207,32,Female,Lake Micheleview,High,14-02-2023, $496.57 ,Tablet,2,21-09-2022,15-03-2023,-15," $3,008.62 "," $1,504.31 ",1,266,76%,3,0.1,182
7096,65,Male,Laurenmouth,High,15-05-2023, $115.83 ,Laptop,3,10-01-2022,09-03-2022,403," $2,865.17 ", $955.06 ,8,56.38,33%,29,0.08,319
3338,55,Female,Ellisonfort,Low,30-06-2022, $415.75 ,Tablet,3,12-11-2022,01-12-2022,196," $2,512.11 ", $837.37 ,9,15.56,34%,50,0.07,85
7891,42,Male,South Tanya,Medium,02-06-2023, $211.39 ,Tablet,3,12-01-2023,16-04-2023,-41," $4,613.29 "," $1,537.76 ",9,4.11,6%,50,0.01,465
6669,57,Male,South Deborahhaven,High,24-05-2023, $328.99 ,Headphones,3,20-02-2023,22-02-2023,123," $3,344.53 "," $1,114.84 ",1,-22,4%,45,0.02,598
7548,38,Male,Lake Robertborough,Medium,12-07-2022, $426.90 ,Tablet,5,24-02-2023,11-04-2023,44," $4,325.81 ", $865.16 ,1,20,96%,32,0.05,261
1244,51,Male,South Latoyaton,Medium,04-10-2022, $32.71 ,Tablet,5,10-08-2021,10-02-2023,35," $2,349.63 ", $469.93 ,2,273.5,54%,44,0.05,339
5845,59,Female,Boydfort,Medium,25-03-2023, $447.18 ,Camera,4,30-06-2022,12-12-2022,153," $3,401.01 ", $850.25 ,1,245,86%,14,0.08,90
3400,60,Male,Jenniferport,Low,19-10-2022, $357.49 ,Laptop,2,22-02-2022,16-09-2022,261," $2,255.00 "," $1,127.50 ",3,144.67,55%,49,0.06,382
7973,31,Female,East Ronnieport,High,01-02-2023, $372.99 ,Laptop,5,13-08-2022,27-12-2022,165," $4,850.05 ", $970.01 ,2,114.5,91%,18,0.08,530
1830,40,Male,Connorland,Low,03-01-2023, $395.61 ,Laptop,3,17-05-2023,25-06-2023,-49," $1,500.26 ", $500.09 ,8,-7.38,35%,49,0.05,195
8414,60,Female,New Elizabethbury,High,02-11-2022, $382.26 ,Camera,1,09-06-2023,26-06-2023,-108," $1,969.51 "," $1,969.51 ",8,-13.25,49%,34,0.04,520
3451,21,Female,West Jonbury,Low,17-06-2023, $262.35 ,Headphones,3,09-09-2022,03-01-2023,68," $4,651.33 "," $1,550.44 ",4,45.5,12%,5,0.09,471
5273,62,Male,North Carriehaven,Low,05-08-2022, $270.10 ,Tablet,4,10-05-2022,06-08-2022,178," $4,505.71 "," $1,126.43 ",5,72.2,58%,47,0.02,202
8940,62,Male,West Laura,High,18-02-2023, $251.86 ,Smartwatch,4,21-11-2022,13-01-2023,164," $2,269.44 ", $567.36 ,7,20.29,93%,13,0.08,95
6398,54,Male,Stephaniestad,High,22-09-2022, $331.63 ,Smartphone,1,01-05-2022,06-07-2022,281," $2,226.21 "," $2,226.21 ",3,88,51%,14,0.02,67
8114,29,Female,West Jeremy,Low,12-12-2022, $257.58 ,Smartphone,2,28-02-2023,24-04-2023,-32, $996.32 , $498.16 ,2,-4.5,66%,37,0.08,577
4055,46,Male,West Alexhaven,High,03-04-2023, $163.50 ,Camera,1,04-07-2021,11-04-2023,60," $3,442.90 "," $3,442.90 ",10,66,63%,1,0.09,82
5626,27,Female,New Ariana,Low,11-02-2023, $264.60 ,Camera,1,22-03-2022,24-07-2022,202," $3,839.45 "," $3,839.45 ",4,85.25,40%,3,0.04,49
5707,56,Male,Jasonchester,Medium,16-12-2022, $89.74 ,Headphones,3,06-09-2022,10-05-2023,-92," $4,664.66 "," $1,554.89 ",4,69.25,0%,9,0.02,90
6873,43,Male,New Kevinberg,High,29-07-2022, $342.68 ,Laptop,4,04-01-2023,23-04-2023,-21," $1,863.72 ", $465.93 ,2,71,11%,11,0.06,518
3452,49,Male,Stephenshaven,Low,27-01-2023, $469.56 ,Laptop,1,07-12-2021,01-06-2023,15," $3,605.43 "," $3,605.43 ",9,60.67,78%,11,0.06,484
8463,45,Female,Ryantown,High,23-03-2023, $119.97 ,Smartphone,1,09-10-2021,17-02-2022,439," $4,574.70 "," $4,574.70 ",3,159.67,67%,13,0.02,550
4325,18,Male,West Barbarahaven,High,31-10-2022, $155.29 ,Headphones,5,26-01-2023,13-06-2023,10, $489.05 , $97.81 ,4,9.75,17%,7,0.07,528
4967,31,Female,New Richard,High,10-06-2023, $222.26 ,Tablet,4,13-07-2021,02-03-2023,81," $4,052.32 "," $1,013.08 ",2,330.5,38%,26,0.05,409
5632,59,Male,South Darinshire,Low,22-04-2023, $196.99 ,Tablet,4,29-04-2022,27-05-2023,-4," $4,683.01 "," $1,170.75 ",2,203,91%,4,0.09,437
5244,64,Female,North Patricia,Low,16-07-2022, $135.39 ,Tablet,2,01-10-2021,13-03-2022,360," $3,596.63 "," $1,798.32 ",6,95.67,46%,37,0.05,175
6595,50,Female,West Jeanneside,Low,05-08-2022, $403.08 ,Camera,2,12-04-2023,11-06-2023,-64," $1,710.81 ", $855.40 ,7,-12.14,55%,10,0.04,521
2138,39,Female,Jeremiahton,Medium,29-11-2022, $205.88 ,Smartphone,1,10-04-2022,05-05-2023,45," $3,440.93 "," $3,440.93 ",6,68.17,28%,17,0.06,118
3494,27,Male,Peggyport,High,05-03-2023, $168.82 ,Smartphone,4,06-08-2022,18-01-2023,77," $4,035.50 "," $1,008.88 ",10,22.7,77%,25,0.04,45
7088,61,Female,Jessicaborough,High,10-05-2023, $267.60 ,Camera,2,28-06-2022,29-09-2022,132, $900.18 , $450.09 ,7,49.86,17%,16,0.07,523
3937,52,Female,East Ricardoside,High,18-11-2022, $118.75 ,Smartphone,1,16-08-2021,10-03-2022,380," $3,076.25 "," $3,076.25 ",7,72.57,68%,22,0.06,454
8867,31,Male,East Michaelberg,Medium,10-07-2022, $104.00 ,Smartwatch,4,09-08-2021,09-06-2022,241," $1,374.37 ", $343.59 ,8,64.38,40%,42,0.06,125
5337,26,Male,Bowenburgh,High,13-05-2023, $25.47 ,Smartphone,4,03-10-2022,30-03-2023,-11," $4,160.24 "," $1,040.06 ",9,20.89,45%,20,0.09,446
4422,44,Male,South David,Low,22-01-2023, $388.75 ,Smartphone,2,08-01-2022,05-08-2022,266," $2,802.76 "," $1,401.38 ",2,240,24%,30,0.03,208
5700,28,Male,West Emilyview,Low,18-08-2022, $204.96 ,Laptop,2,28-08-2022,23-01-2023,51, $829.61 , $414.81 ,8,19.62,4%,37,0.04,363
9482,51,Female,East Mark,Medium,23-11-2022, $129.14 ,Smartwatch,1,22-07-2021,27-10-2022,215, $859.13 , $859.13 ,10,63.7,22%,18,0.02,66
4275,49,Male,West Mark,Low,07-08-2022, $392.92 ,Laptop,2,06-10-2021,05-01-2022,429," $4,959.39 "," $2,479.70 ",1,485,79%,10,0.07,403
9533,24,Female,Lake Robertfurt,Low,10-05-2023, $108.42 ,Tablet,4,07-09-2021,02-07-2022,269," $1,301.16 ", $325.29 ,6,94,2%,37,0.01,500
3033,39,Male,Shawnchester,Medium,15-12-2022, $296.54 ,Headphones,3,12-07-2021,09-02-2023,-14," $1,386.75 ", $462.25 ,10,59.2,4%,34,0.09,312
1917,57,Female,Moralesview,High,18-12-2022, $389.51 ,Headphones,4,30-06-2021,29-10-2021,518," $1,305.57 ", $326.39 ,9,67.56,94%,12,0.09,144
7724,34,Female,Sarahview,Low,25-04-2023, $52.12 ,Camera,2,29-11-2022,28-02-2023,-52, $790.09 , $395.05 ,2,31.5,53%,38,0.1,509
9811,52,Male,North Ryan,Low,17-07-2022, $298.42 ,Laptop,3,13-09-2022,19-11-2022,186, $715.21 , $238.40 ,5,34.6,80%,26,0.03,423
6815,50,Male,Brianmouth,Medium,28-08-2022, $324.92 ,Camera,4,26-02-2022,24-01-2023,97," $1,247.60 ", $311.90 ,10,38,92%,2,0.06,79
9300,61,Male,New Andrew,Low,29-05-2023, $247.67 ,Smartphone,2,18-04-2022,08-11-2022,206," $4,829.97 "," $2,414.99 ",7,44.14,3%,48,0.06,293
9703,54,Male,Danielleport,Medium,08-05-2023, $292.68 ,Headphones,1,08-04-2022,25-06-2022,221," $2,086.42 "," $2,086.42 ",6,61.5,52%,39,0.09,523
7163,59,Female,West Gabrielport,High,01-05-2023, $61.47 ,Headphones,4,02-09-2022,26-03-2023,87," $3,528.39 ", $882.10 ,9,29.11,65%,28,0.08,413
8849,37,Female,Terristad,High,11-08-2022, $259.95 ,Laptop,2,13-07-2021,12-02-2023,-34," $1,096.03 ", $548.01 ,6,109.17,86%,13,0.01,387
2108,19,Female,Mayview,Low,01-07-2022, $107.30 ,Smartphone,2,27-07-2022,29-12-2022,22, $770.44 , $385.22 ,2,120.5,72%,33,0.07,151
7557,54,Male,North Cindyland,Medium,28-01-2023, $141.09 ,Smartphone,5,01-05-2022,08-02-2023,29," $2,274.70 ", $454.94 ,1,379,93%,7,0.07,409
5711,55,Male,New Robert,Medium,28-04-2023, $205.93 ,Laptop,2,07-08-2022,18-12-2022,31," $3,798.90 "," $1,899.45 ",2,122,7%,2,0.02,578
9170,51,Male,Meyerfort,High,21-12-2022, $131.64 ,Tablet,1,21-09-2021,25-10-2021,508," $1,344.79 "," $1,344.79 ",6,82.67,2%,46,0.09,533
1107,63,Male,Lake Pamelaside,Medium,14-03-2023, $449.56 ,Tablet,2,04-07-2021,03-11-2021,568," $3,598.17 "," $1,799.09 ",7,80.43,33%,28,0.06,542
4045,37,Female,Port Kelly,Low,11-03-2023, $132.29 ,Camera,5,19-10-2022,09-01-2023,78," $3,087.42 ", $617.48 ,9,25.44,15%,42,0.06,139
1126,53,Female,Carlachester,Low,31-05-2023, $127.93 ,Laptop,4,05-01-2022,11-05-2023,-71," $2,821.09 ", $705.27 ,6,61.17,24%,35,0.1,215
8837,49,Male,Lake Clarence,High,13-10-2022, $212.12 ,Laptop,2,07-10-2022,07-11-2022,68," $4,327.30 "," $2,163.65 ",4,23.25,35%,26,0.01,418
8574,45,Female,South Shaneshire,High,30-03-2023, $252.51 ,Camera,5,07-10-2022,10-04-2023,51," $2,479.17 ", $495.83 ,3,42.67,37%,44,0.05,99
8208,61,Female,Port Dawn,Low,19-10-2022, $299.30 ,Headphones,4,14-07-2021,03-02-2023,105," $4,432.11 "," $1,108.03 ",8,77.25,55%,35,0.08,181
4163,41,Male,North David,Medium,31-05-2023, $230.38 ,Headphones,1,20-02-2022,04-11-2022,156," $4,783.87 "," $4,783.87 ",6,80.5,20%,45,0.03,238
9456,60,Female,East Joshuafort,High,20-12-2022, $48.13 ,Headphones,2,24-12-2021,23-06-2023,-9," $4,453.34 "," $2,226.67 ",4,94.75,74%,29,0.02,497
5422,51,Male,Patriciaburgh,Low,15-06-2023, $246.45 ,Headphones,4,15-05-2022,12-07-2022,336," $4,409.58 "," $1,102.39 ",10,40.5,46%,37,0.08,578
9061,44,Female,Davidburgh,Medium,29-01-2023, $450.13 ,Headphones,5,21-02-2022,06-04-2022,419, $416.02 , $83.20 ,2,179,75%,12,0.08,416
8515,26,Female,Richardport,High,19-02-2023, $80.29 ,Tablet,5,29-01-2023,15-03-2023,89," $1,948.53 ", $389.71 ,10,9.3,15%,14,0.1,141
5822,47,Male,West Jasmine,Low,30-08-2022, $41.51 ,Headphones,3,02-09-2022,25-09-2022,161," $2,640.57 ", $880.19 ,1,220,57%,26,0.09,177
8489,52,Female,Port Jill,High,20-09-2022, $363.61 ,Laptop,1,16-03-2023,13-04-2023,-21," $4,084.74 "," $4,084.74 ",2,-24.5,21%,8,0.05,298
2962,36,Female,New Frankfurt,Medium,24-04-2023, $12.96 ,Smartwatch,5,13-05-2022,13-05-2022,342, $508.12 , $101.62 ,4,81.75,18%,28,0.05,163
1975,53,Male,South Brittany,Low,05-02-2023, $464.12 ,Camera,2,20-03-2022,23-05-2023,13, $663.24 , $331.62 ,4,106,47%,17,0.07,561
5430,36,Female,Garnerfort,High,01-03-2023, $151.25 ,Tablet,1,27-06-2022,24-06-2023,-174," $1,380.84 "," $1,380.84 ",2,118,99%,16,0.02,397
5474,44,Female,Baldwinville,High,10-12-2022, $208.12 ,Laptop,3,17-04-2022,30-07-2022,223, $299.76 , $99.92 ,5,52,35%,32,0.02,476
8191,28,Female,Lake Williambury,Medium,18-05-2023, $189.35 ,Laptop,1,08-04-2022,12-01-2023,16," $2,946.01 "," $2,946.01 ",9,48.56,17%,17,0.07,44
4940,36,Female,Sanchezton,Medium,05-10-2022, $461.41 ,Camera,4,05-10-2021,31-03-2023,38," $4,689.92 "," $1,172.48 ",5,118.4,15%,17,0.05,155
8871,61,Female,East Robert,Medium,09-01-2023, $380.11 ,Tablet,3,19-05-2023,26-05-2023,-56," $4,772.25 "," $1,590.75 ",3,-39.33,52%,1,0.1,100
1190,50,Male,New Rodney,Medium,27-10-2022, $92.07 ,Smartphone,5,05-02-2023,30-04-2023,-7," $4,263.95 ", $852.79 ,5,26.2,85%,2,0.07,44
9989,45,Female,North Luis,Low,19-01-2023, $184.44 ,Headphones,1,09-12-2022,30-05-2023,-104, $490.60 , $490.60 ,2,18.5,28%,50,0.07,438
9860,19,Female,North Evelyn,Low,28-02-2023, $437.21 ,Tablet,4,27-01-2023,08-04-2023,26," $4,328.32 "," $1,082.08 ",9,16.44,92%,29,0.02,161
5506,30,Male,Johnburgh,High,10-03-2023, $474.30 ,Camera,5,29-11-2021,26-10-2022,73," $1,865.92 ", $373.18 ,7,79.43,39%,1,0.02,186
4505,60,Male,South Brooke,Low,05-01-2023, $329.21 ,Smartwatch,4,11-10-2022,07-01-2023,69," $2,693.46 ", $673.37 ,8,20.75,72%,48,0.02,435
8054,48,Male,Jeffreytown,Low,27-07-2022, $138.79 ,Laptop,3,14-10-2021,17-10-2022,192, $468.70 , $156.23 ,8,64.62,44%,21,0.03,509
6475,56,Male,South Nancy,Medium,14-05-2023, $408.81 ,Smartphone,3,07-07-2022,08-11-2022,175," $2,606.36 ", $868.79 ,2,168,64%,15,0.04,64
1569,28,Male,Port Meghan,High,03-10-2022, $193.61 ,Camera,2,29-04-2022,30-04-2023,-70," $3,896.25 "," $1,948.12 ",5,50.8,87%,45,0.02,306
3087,38,Female,East Rachael,Low,14-06-2023, $158.19 ,Headphones,1,02-05-2022,13-03-2023,100," $4,948.77 "," $4,948.77 ",8,38.12,87%,42,0.03,344
9219,50,Female,Waltonland,Medium,12-08-2022, $427.16 ,Laptop,3,12-05-2023,18-06-2023,-2," $2,927.28 ", $975.76 ,1,-126,8%,5,0.02,195
5891,51,Male,South Jessicaborough,High,21-09-2022, $423.43 ,Tablet,5,27-02-2023,16-03-2023,-58," $4,630.78 ", $926.16 ,7,0.71,87%,4,0.02,302
5739,50,Female,Mooreport,High,12-09-2022, $25.17 ,Headphones,5,15-08-2022,14-05-2023,-76," $1,886.61 ", $377.32 ,6,33.33,90%,20,0.03,120
7497,42,Female,Leefurt,Low,29-07-2022, $215.62 ,Smartphone,3,05-06-2022,30-11-2022,169," $4,768.17 "," $1,589.39 ",8,36.12,37%,19,0.05,186
6206,40,Female,Michaelton,High,15-02-2023, $376.57 ,Headphones,3,04-08-2022,18-12-2022,53," $2,603.23 ", $867.74 ,8,28.38,45%,25,0.08,170
1342,63,Female,Laurenport,Low,21-11-2022, $150.16 ,Laptop,3,19-07-2021,20-12-2021,521, $592.98 , $197.66 ,6,104,43%,28,0.05,439
7956,21,Female,New Kenneth,Low,25-10-2022, $171.78 ,Smartphone,3,09-09-2021,26-11-2021,508, $472.65 , $157.55 ,5,109,100%,40,0.06,353
7331,65,Female,Hansenton,High,07-06-2023, $315.12 ,Laptop,5,06-11-2022,18-02-2023,107," $4,943.82 ", $988.76 ,10,20.5,42%,27,0.03,309
8399,19,Female,Lake Kelseystad,High,26-12-2022, $324.83 ,Laptop,3,24-04-2023,31-05-2023,-41, $849.36 , $283.12 ,1,47,93%,32,0.07,226
2822,42,Male,Dunnton,Low,12-04-2023, $437.28 ,Headphones,4,21-03-2023,06-04-2023,5, $442.73 , $110.68 ,4,-17.75,42%,44,0.03,310
3293,63,Female,South Paulabury,High,06-10-2022, $339.92 ,Tablet,3,25-09-2022,29-01-2023,-21," $1,979.40 ", $659.80 ,8,22.25,78%,35,0.04,420
3934,63,Male,North Marcus,Low,28-06-2022, $272.65 ,Smartphone,5,27-04-2022,17-01-2023,16," $2,174.53 ", $434.91 ,9,32.56,93%,43,0.06,550
9938,18,Male,West Michellefort,Medium,24-02-2023, $396.70 ,Smartphone,1,13-03-2023,21-04-2023,7," $2,113.15 "," $2,113.15 ",7,11.86,48%,5,0.05,364
2293,36,Female,North Danielleville,Medium,24-06-2023, $37.67 ,Smartwatch,1,25-11-2022,27-04-2023,-107, $515.92 , $515.92 ,3,33.33,34%,4,0.01,34
8851,56,Male,West Nicholas,Medium,10-04-2023, $338.31 ,Camera,5,17-10-2022,18-01-2023,88," $1,848.21 ", $369.64 ,6,38.33,25%,1,0.03,376
6803,35,Female,Greenport,Low,25-01-2023, $321.60 ,Smartwatch,1,21-03-2023,07-04-2023,-94, $916.06 , $916.06 ,5,9.2,70%,2,0.04,133
7090,26,Male,North Shellyburgh,Medium,13-11-2022, $497.00 ,Headphones,1,18-04-2022,03-10-2022,153," $4,237.49 "," $4,237.49 ",9,47.89,6%,2,0.03,256
1741,35,Male,West Michelle,High,20-03-2023, $14.51 ,Headphones,4,11-02-2023,29-03-2023,87," $2,474.68 ", $618.67 ,4,16.25,80%,6,0.05,307
8278,60,Female,Bryanchester,Medium,10-04-2023, $137.89 ,Smartphone,5,18-12-2022,06-01-2023,38," $3,379.53 ", $675.91 ,2,76.5,79%,14,0.1,355
5112,23,Male,East Angela,High,15-09-2022, $369.92 ,Smartphone,4,23-01-2022,20-04-2023,-50," $1,597.54 ", $399.38 ,2,236,31%,6,0.06,391
8783,51,Female,New Tammy,High,30-08-2022, $207.16 ,Laptop,2,07-09-2021,17-03-2023,-1, $179.11 , $89.56 ,8,75.75,32%,49,0.08,596
4346,54,Male,North Ryan,Medium,01-06-2023, $369.06 ,Laptop,4,13-06-2023,23-06-2023,-48," $1,281.23 ", $320.31 ,1,-80,12%,17,0.08,510
9311,22,Female,Melissaville,Medium,07-09-2022, $105.96 ,Smartphone,4,12-04-2022,18-05-2023,-71," $2,743.15 ", $685.79 ,9,48.33,15%,34,0.03,120
7203,49,Female,Port Laura,Low,22-02-2023, $76.12 ,Laptop,2,03-04-2023,08-05-2023,-88," $4,792.27 "," $2,396.14 ",8,2.75,73%,38,0.06,211
1326,60,Female,Bradleymouth,Low,04-04-2023, $148.54 ,Headphones,1,04-02-2022,06-12-2022,103," $2,194.09 "," $2,194.09 ",5,81,36%,26,0.05,542
6082,24,Male,Kaufmanhaven,Medium,27-04-2023, $190.85 ,Headphones,3,16-04-2022,04-06-2023,-24, $924.71 , $308.24 ,10,29.7,36%,38,0.01,91
9973,22,Male,East Crystal,High,17-03-2023, $326.80 ,Headphones,4,10-11-2021,20-12-2021,548," $3,135.61 ", $783.90 ,3,157,9%,20,0.05,109
5125,60,Male,Jadetown,Medium,08-04-2023, $110.60 ,Tablet,3,18-12-2022,19-04-2023,-61," $1,441.41 ", $480.47 ,7,18.14,57%,44,0.05,338
5302,40,Male,West Shannon,Medium,19-10-2022, $323.22 ,Smartphone,4,17-06-2022,06-03-2023,45, $811.84 , $202.96 ,9,37.33,96%,50,0.06,559
5384,49,Male,Brownville,High,14-10-2022, $135.15 ,Headphones,5,13-12-2022,29-12-2022,179, $104.12 , $20.82 ,6,5,32%,47,0.03,78
7758,47,Male,West Matthew,Medium,17-01-2023, $234.98 ,Smartphone,4,16-09-2022,03-05-2023,34, $113.50 , $28.38 ,4,59.5,7%,6,0.07,569
3226,40,Male,Lake Kristen,Medium,08-09-2022, $114.59 ,Headphones,4,15-06-2023,25-06-2023,-106," $1,079.31 ", $269.83 ,4,-7.25,86%,50,0.1,189
6809,55,Female,West Mary,High,05-10-2022, $467.75 ,Camera,1,16-06-2022,29-01-2023,-8, $637.56 , $637.56 ,2,122.5,12%,6,0.04,559
5915,60,Female,Gravesmouth,High,21-12-2022, $439.77 ,Laptop,5,16-10-2021,12-07-2022,261," $1,916.79 ", $383.36 ,1,585,46%,18,0.1,503
9304,57,Female,Stevenport,Medium,17-08-2022, $421.99 ,Smartphone,4,21-03-2022,20-10-2022,131," $2,335.69 ", $583.92 ,9,39.22,21%,43,0.04,122
7674,25,Male,Rogerburgh,Low,24-05-2023, $422.16 ,Smartwatch,2,25-09-2022,08-11-2022,143," $2,109.39 "," $1,054.69 ",6,44.67,27%,19,0.02,311
3483,54,Male,East Joshua,High,24-08-2022, $109.96 ,Smartwatch,2,17-12-2022,25-01-2023,-7," $1,412.41 ", $706.21 ,7,27,92%,49,0.05,427
8515,45,Female,Lake Theresahaven,Medium,28-03-2023, $343.90 ,Smartphone,4,25-01-2023,18-02-2023,-47," $2,589.11 ", $647.28 ,8,12.12,0%,6,0.04,201
1479,60,Male,East Melissaland,Low,02-08-2022, $416.06 ,Headphones,2,13-08-2021,23-12-2022,184," $1,678.08 ", $839.04 ,2,325.5,25%,18,0.04,35
8951,54,Male,East Carlosstad,Low,14-04-2023, $301.91 ,Tablet,3,20-07-2022,21-01-2023,0, $315.73 , $105.24 ,8,35.62,71%,1,0.07,80
3427,39,Female,North Meghan,Medium,14-05-2023, $112.83 ,Smartwatch,3,25-05-2022,19-06-2022,319, $349.23 , $116.41 ,4,81.75,89%,24,0.01,252
9941,22,Female,Rebeccashire,High,27-11-2022, $22.87 ,Smartphone,3,21-06-2023,21-06-2023,-23," $3,337.36 "," $1,112.45 ",8,-15.38,86%,23,0.1,62
4375,29,Male,South Michaelland,Medium,19-05-2023, $114.51 ,Smartphone,4,29-07-2021,27-02-2022,395," $2,333.62 ", $583.40 ,9,61.56,59%,17,0.04,301
4967,58,Male,South Christopherstad,Medium,09-10-2022, $248.71 ,Camera,3,05-04-2023,29-05-2023,-106," $2,611.27 ", $870.42 ,4,17.5,70%,7,0.03,273
2268,48,Female,New Kimberlyhaven,Medium,10-08-2022, $33.80 ,Laptop,5,14-09-2022,04-05-2023,-57, $166.34 , $33.27 ,10,14.6,19%,15,0.07,478
4450,26,Male,Aaronstad,Low,25-10-2022, $75.61 ,Camera,5,23-05-2022,11-12-2022,35," $1,634.55 ", $326.91 ,3,98.67,88%,41,0.04,497
7835,50,Female,Oconnellmouth,High,09-11-2022, $85.36 ,Smartwatch,3,02-08-2021,25-03-2023,-33, $879.82 , $293.27 ,10,60.1,71%,36,0.03,212
3812,48,Female,Robersonville,Medium,10-12-2022, $330.62 ,Laptop,2,30-06-2021,23-03-2022,286," $4,168.55 "," $2,084.28 ",5,139.8,34%,23,0.08,103
5393,43,Male,Emilystad,Medium,13-10-2022, $485.20 ,Tablet,1,02-12-2022,11-03-2023,85," $1,604.43 "," $1,604.43 ",2,85,90%,6,0.08,212
7497,42,Female,Changfort,Medium,11-11-2022, $147.00 ,Camera,2,27-07-2022,30-07-2022,213," $3,977.37 "," $1,988.68 ",10,32,14%,42,0.08,503
2995,50,Male,Wallacetown,High,10-05-2023, $198.05 ,Smartphone,1,01-09-2022,05-09-2022,240, $340.09 , $340.09 ,3,46.33,85%,9,0.08,399
4977,58,Male,Lake Susan,Low,16-09-2022, $494.69 ,Headphones,5,02-06-2022,01-07-2022,265," $1,388.24 ", $277.65 ,6,41,77%,13,0.05,366
6034,64,Female,Gutierrezton,Low,30-04-2023, $199.84 ,Camera,5,01-07-2021,02-02-2023,11," $1,305.07 ", $261.01 ,9,66.44,8%,34,0.06,57
5353,22,Female,South Laurieton,Low,01-03-2023, $440.15 ,Laptop,3,23-03-2023,20-05-2023,-28, $416.78 , $138.93 ,2,-19,30%,39,0.06,170
1398,54,Male,North Donaldside,Low,07-11-2022, $36.24 ,Tablet,2,28-06-2021,12-06-2023,-21," $1,671.29 ", $835.64 ,2,318.5,52%,33,0.05,440
5627,53,Male,North Julia,Medium,24-03-2023, $174.40 ,Tablet,2,29-01-2023,17-04-2023,9," $1,343.27 ", $671.63 ,8,8.12,38%,4,0.06,334
1113,45,Female,Thomasville,Medium,21-03-2023, $372.60 ,Camera,1,22-05-2023,25-06-2023,-26," $1,718.90 "," $1,718.90 ",1,0,42%,2,0.06,423
8960,55,Male,Michaelmouth,High,29-07-2022, $27.14 ,Camera,5,21-10-2021,19-12-2022,92," $3,668.41 ", $733.68 ,8,58.5,46%,8,0.1,518
2552,39,Female,Copelandport,High,23-12-2022, $424.38 ,Laptop,1,12-09-2021,02-06-2022,350," $4,139.41 "," $4,139.41 ",8,73.25,67%,18,0.06,506
8198,35,Male,Jackburgh,High,07-01-2023, $372.57 ,Laptop,5,13-06-2023,16-06-2023,-112," $4,312.14 ", $862.43 ,4,0,92%,17,0.03,237
2776,55,Male,East Timothy,Low,04-05-2023, $74.16 ,Camera,5,07-09-2021,03-10-2021,606," $4,542.21 ", $908.44 ,5,130.4,50%,8,0.06,587
5470,18,Male,Conleyshire,High,28-04-2023, $172.49 ,Laptop,4,26-01-2023,27-04-2023,-74," $4,593.96 "," $1,148.49 ",1,112,97%,46,0.08,226
8939,62,Female,Port Cynthia,High,08-01-2023, $21.65 ,Tablet,1,12-04-2023,04-06-2023,-64, $258.82 , $258.82 ,6,5.67,95%,41,0.05,298
8198,26,Male,Yatesborough,Medium,26-01-2023, $32.33 ,Tablet,5,31-03-2022,30-08-2022,282," $3,148.67 ", $629.73 ,8,55.88,37%,4,0.04,41
7078,60,Female,South Michaelburgh,Low,21-07-2022, $106.97 ,Tablet,5,30-09-2021,05-02-2022,425," $3,722.61 ", $744.52 ,10,57.7,79%,48,0.02,100
